
Scenario Summaries

Total of vehicles entered: 6154
Total of vehicles detected: 6154

SECTIONS
Total inferences: 2027
FPR:  1957
FPR2: 1957
ER:   1989,78057334923
CR:   477,229363460759
FPR RATIO:   0,965466206216083
FPR2 RATIO:   0,965466206216083

TRIPS
Total inferences: 1849
FPR:  1756
FPR2: 1797
ER:   1811,79011432372
CR:   389,741455252551
FPR RATIO:   0,949702541914548
FPR2 RATIO:   0,971876690102758

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	519	505	449,48380948275	203	203,48380948275	61	61,2478792913134	116	116,100683955535	26	26,1352462359023
1	509	539	317	300,51619051725	139	138,51619051725	36	35,7521207086866	78	77,8993160444654	25	24,8647537640977
2	519	534	614	604,772785667013	222	220,772785667013	54	54,2478792992173	138	136,731923304621	30	29,7929830631749
3	519	906	373	339,340258599579	177	180,340258599579	44	44,4859268091361	103	106,326742921471	30	29,5275888689715
4	529	519	152	151,629234783841	65	66,6292347838412	17	17,48592681704	33	34,957982270557	15	14,1853256962441
5	529	539	109	94,283470141494	60	47,283470141494	10	9,51122905990659	44	32,9130123932722	6	4,85922868831518
6	534	529	583	559,435750399755	195	188,435750399755	46	46,5266593014941	121	114,535924331633	28	27,373166766627
7	534	922	225	234,002422013211	73	82,0024220132106	11	16,2798591254689	47	47,6629870952241	15	18,0595757925177
8	534	1054	430	460,230991849528	199	236,230991849528	68	72,3655433905068	104	132,695823332059	27	31,1696251269618
9	539	544	428	417,309614261645	139	139,309614261645	32	32,000439209292	83	83,146303359507	24	24,1628716928459
10	539	1124	411	378,490046397099	217	203,490046397099	61	60,2629105593012	118	106,666025078231	38	36,561110759567
11	544	529	473	459,47695452558	202	197,476954525581	54	53,4704965754525	117	114,335070332196	31	29,6713876179323
12	544	922	379	369,114637376378	154	153,114637376378	25	23,6099347152624	89	87,5219086542395	40	41,9827940068763
13	544	1054	186	185,044647413221	53	53,0446474132212	15	15,4232633972028	28	27,617218753221	10	10,0041652627974
14	906	939	456	418,962628325023	197	198,962628325023	53	53,2233696095042	117	118,387600534961	27	27,3516581805579
15	906	976	431	396,51201854637	177	189,51201854637	39	40	101	106,476405018039	37	43,0356135283316
16	913	943	166	151,450972427678	107	94,4509724276783	17	14,9567249079948	61	55,4774353595011	29	24,0168121601824
17	913	922	7	5,3305211507305	4	2,3305211507305	0	0	2	1,30102785089855	2	1,02949329983195
18	913	1054	148	114,11262401202	69	42,1126240120203	14	5,57016231385934	45	29,4771186795305	10	7,06534301863044
19	913	1100	446	435,963096159096	186	190,963096159096	39	43,9341749471077	117	116,87047565945	30	30,1584455525388
20	922	913	598	585,508593175263	239	234,508593175263	43	46,0391164176226	143	138,382945674241	53	50,0865310833988
21	922	906	208	213,959560374006	100	110,959560374005	27	27,7374428003681	53	56,3624347337195	20	26,859682839918
22	922	534	201	204,91922347294	94	99,9192234729396	26	27,7315091415843	52	55,6018321394035	16	16,5858821919518
23	939	913	484	427,348620574262	208	176,348620574262	48	39,4219457513392	129	111,743111875139	31	25,1835629477847
24	939	906	38	35,1748278978086	5	5,17482789780864	1	1	3	3,17482789780864	1	1
25	939	534	447	467,97715512254	163	197,97715512254	48	57,1926733766682	88	107,560979314892	27	33,2235024309798
26	943	939	467	442,537975269589	153	154,537975269589	41	41,3912495185032	79	80,0913185528789	33	33,0554071982066
27	943	976	399	356,48798145363	194	181,48798145363	41	39	108	102,523594981961	45	39,9643864716684
28	1044	1088	661	654,713013160908	351	356,713013160907	96	96,9593403796684	188	191,2955616903	67	68,4581110909393
29	1044	1201	246	241,198570276838	127	123,198570276838	52	47,5630107903463	56	55,0643617502157	19	20,571197736276
30	1054	1044	610	598,635805990389	270	268,635805990389	87	82,7785017895747	139	140,265219035787	44	45,5920851650274
31	1054	544	210	203,482076965252	100	96,4820769652515	18	17,1922867998367	73	70,4188160425123	9	8,87097412290251
32	1054	1124	256	247,893680330791	76	89,8936803307906	23	23,7581831750023	36	47,6611594948602	17	18,4743376609282
33	1075	943	294	278,57498429554	134	135,57498429554	37	37,4345246105084	72	73,1374781753392	25	25,0029815096926
34	1075	922	141	139,768944743557	19	23,7689447435575	5	5,71698750868498	13	17,0517810407965	1	1,00017619407601
35	1075	1054	269	249,460633763248	91	87,4606337632478	21	20,4509191343003	54	49,3867735125695	16	17,6229411163779
36	1075	1100	100	84,0055776116002	4	3,00557761160025	0	0,00541476790264507	4	3	0	0,000162843697608289
37	1088	922	452	428,170851738331	220	221,170851738331	63	63,9012870101588	115	113,809507906206	42	43,4600568219667
38	1088	1054	140	137,162666248415	52	54,1626662484148	12	11,9190835285445	29	31,1682602957798	11	11,0753224240906
39	1088	1100	559	551,18416825955	254	256,18416825955	59	59,2413846942984	149	150,807796948943	46	46,1349866163088
40	1100	1107	473	466,001042627781	186	187,001042627781	43	43,1441327217979	107	107,604568175672	36	36,2523417303113
41	1100	1176	198	200,151799402465	90	95,151799402465	17	22,0368416875109	61	61,0737044327202	12	12,0412532822339
42	1107	1075	500	492,810140413946	232	233,810140413946	66	66,6078460213963	123	123,576032728705	43	43,6262616638441
43	1114	1133	496	471,061058102877	256	256,061058102876	79	79,0210937343035	124	124,002917911666	53	53,0370464569068
44	1124	1114	396	382,061058102877	199	199,061058102876	55	55,0210937343035	91	91,002917911666	53	53,0370464569068
45	1133	1044	579	559,275777447356	286	289,275777447356	83	83,7438493804399	147	148,094704404728	56	57,4372236621879
46	1133	544	363	355,844548088283	162	159,844548088284	44	43,310968678789	74	72,9090783376371	44	43,6245010718576
47	1133	1124	191	186,677331374987	45	44,6773313749869	15	15	19	18,6757333385753	11	11,0015980364117
48	1176	1088	539	510,804673085388	191	190,804673085389	48	48,1024148533332	107	106,490003460628	36	36,2122547714268
49	1176	1201	264	227,538028530912	62	66,538028530912	26	30,4707135345792	24	24,6122364190586	12	11,4550785772743
50	1189	1107	376	350,809097786165	138	138,809097786164	48	48,4637132995985	68	67,9714645530331	22	22,3739199335329
51	1189	1176	362	320,190902213836	101	100,190902213836	37	36,5362867004015	45	45,0285354469669	19	18,6260800664671
52	1201	1133	461	454,73659880775	177	177,73659880775	49	49,0337243249254	86	86,6765981692743	42	42,0262763135503
Thanks for chose TyggerSoftware Inc. 2017
