MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; velocidad
21; 2; 0; 0; 1; 1; 7,18662187018728
32; 10; 8; 0; 0,1; 0,1; 15,0412066868166
54; 20; 0; 0; 1; 1; 7,29071226725866
68; 3; 0; 0; 1; 1; 9,83621879917119
69; 2; 0; 0; 1; 1; 20,5644581680809
77; 16; 0; 0; 1; 1; 5,78424540761481
89; 11; 0; 0; 1; 1; 20,3377584981459
92; 10; 0; 0; 1; 1; 6,99069187577033
108; 10; 0; 0; 1; 1; 7,98693549391325
113; 10; 9; 0; 0,1; 0,1; 16,1155785930178
148; 10; 0; 0; 1; 1; 16,1128850570299
158; 10; 0; 0; 1; 1; 12,0929501493199
164; 10; 0; 0; 1; 1; 7,9261119364287
172; 2; 0; 0; 1; 1; 8,67884750756961
191; 10; 0; 0; 1; 1; 10,5245620579881
199; 11; 0; 0; 1; 1; 17,2088725753542
207; 10; 0; 0; 1; 1; 13,9771371143482
230; 10; 0; 0; 1; 1; 6,04600378445001
231; 20; 0; 0; 1; 1; 6,27811334125051
235; 16; 0; 0; 1; 1; 9,82661686511614
244; 20; 0; 0; 1; 1; 9,61753533127738
244; 2; 1; 0; 1; 0; 6,3908993396173
257; 2; 0; 0; 1; 1; 15,9830014314824
302; 3; 0; 0; 1; 1; 16,941919307166
321; 10; 0; 0; 1; 1; 13,6738242607424
329; 20; 0; 0; 1; 1; 10,7624800135723
333; 3; 0; 0; 1; 1; 8,22665572294318
363; 3; 0; 0; 1; 1; 15,4017448246964
368; 16; 0; 0; 1; 1; 16,1437277069765
372; 10; 0; 0; 1; 1; 12,7790967902612
377; 2; 0; 0; 1; 1; 12,4312233355974
379; 4; 0; 0; 1; 1; 12,8146554615334
379; 2; 0; 0; 1; 1; 11,3104519924445
386; 10; 0; 0; 1; 1; 5,85714758009772
400; 2; 0; 0; 1; 1; 10,5765378466907
402; 2; 1; 0; 1; 0; 14,066509878026
402; 13; 0; 0; 1; 1; 13,4731192257973
416; 2; 0; 0; 1; 1; 18,8507533207409
428; 16; 0; 0; 1; 1; 5,93646239202573
429; 3; 0; 0; 1; 1; 8,26435088154441
434; 10; 0; 0; 1; 1; 12,4241218794206
468; 2; 0; 0; 1; 1; 12,9093473100435
473; 4; 0; 0; 1; 1; 12,9432790153156
482; 4; 0; 0; 1; 1; 16,0250121142002
493; 2; 0; 0; 1; 1; 12,4312233355974
528; 2; 0; 0; 1; 1; 7,62413497951286
543; 20; 0; 0; 1; 1; 10,5121897806985
546; 10; 0; 0; 1; 1; 7,09949821681177
565; 2; 0; 0; 1; 1; 15,0806026565927
570; 16; 0; 0; 1; 1; 16,7416435479757
574; 2; 1; 0; 1; 0; 16,0438854671582
583; 10; 0; 0; 1; 1; 6,88314276998924
620; 22; 1; 0; 0,0454545454545455; 0,0454545454545455; 9,95664024339634
630; 10; 4; 0; 0,1; 0,1; 12,8924628744142
651; 2; 0; 0; 1; 1; 12,4312233355974
673; 10; 0; 0; 1; 1; 13,5535875048225
684; 18; 7; 0; 0,0555555555555555; 0,0555555555555555; 5,16335595885457
718; 2; 0; 0; 1; 1; 11,7538747600823
787; 20; 0; 0; 1; 1; 8,07186001017923
817; 20; 0; 0; 1; 1; 9,41717001187576
818; 3; 0; 0; 1; 1; 19,9316697731365
825; 11; 0; 0; 1; 1; 17,2088725753542
826; 16; 0; 0; 1; 1; 17,3527362228444
827; 10; 0; 0; 1; 1; 14,4031937359666
828; 16; 0; 0; 1; 1; 12,9257037857632
875; 16; 0; 0; 1; 1; 13,1791489580331
881; 22; 17; 0; 0,0454545454545455; 0,0454545454545455; 9,67216480787073
886; 4; 0; 0; 1; 1; 8,30579520654941
886; 16; 0; 0; 1; 1; 14,7049195829404
919; 4; 0; 0; 1; 1; 11,2128235288417
919; 16; 0; 0; 1; 1; 15,3733250185286
928; 11; 0; 0; 1; 1; 18,642945289967
935; 2; 0; 0; 1; 1; 6,79742154799942
960; 10; 0; 0; 1; 1; 14,9134760016434
969; 10; 0; 0; 1; 1; 11,2160918047034
991; 3; 0; 0; 1; 1; 9,626937548125
1051; 2; 0; 0; 1; 1; 18,6468350033961
1054; 4; 0; 0; 1; 1; 14,4681593920538
1061; 10; 0; 0; 1; 1; 6,77885272801971
1063; 10; 0; 0; 1; 1; 6,99069187577033
1070; 16; 0; 0; 1; 1; 15,0390380597985
1093; 2; 0; 0; 1; 1; 13,9851262525471
1097; 2; 0; 0; 1; 1; 12,0929444675073
1098; 10; 0; 0; 1; 1; 15,0412066868166
1102; 2; 0; 0; 1; 1; 13,4257212024452
1127; 2; 0; 0; 1; 1; 12,4312233355974
1145; 10; 0; 0; 1; 1; 8,77263294214315
1208; 16; 0; 0; 1; 1; 16,1053881146491
1209; 3; 0; 0; 1; 1; 6,39776682696593
1211; 10; 0; 0; 1; 1; 12,4735550316896
1236; 10; 0; 0; 1; 1; 17,3552384847884
